(Click me, if I am too big copy and paste me into a spreadsheet or text editor)
		OBJECT NAME	LIGHTMAP INDEX	STATIC	OVERLAPPING SUBMESHES	OUT-OF-BOUNDS UVs	NUM MATS	MATERIAL	WARNINGS
		Group_033 (4 verts)	-1	True	False	True	1	[New Material 1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 0x1 times]
		default (12672 verts)	-1	True	False	True	8	[Material__249 (UnityEngine.Material)] [Material__250 (UnityEngine.Material)] [Material__252 (UnityEngine.Material)] [Material__248 (UnityEngine.Material)] [Material__253 (UnityEngine.Material)] [Material__246 (UnityEngine.Material)] [Material__247 (UnityEngine.Material)] [Material__251 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 24x31 times]
		Group_031 (4 verts)	-1	True	False	True	1	[New Material 1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 0x1 times]
		Group_053 (74 verts)	-1	True	False	True	1	[New Material (UnityEngine.Material)] [New Material (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 0x0 times] [WARNING: Object uses same material on multiple submeshes. This may produce poor results when used with multiple materials or fix out of bounds uvs.]
		Group_041 (4 verts)	-1	True	False	True	1	[New Material 1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 0x1 times]
		Group_099 (25 verts)	-1	True	False	True	1	[New Material 2 (UnityEngine.Material)] [New Material 2 (UnityEngine.Material)] [New Material 2 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 2x9 times] [WARNING: Object uses same material on multiple submeshes. This may produce poor results when used with multiple materials or fix out of bounds uvs.]
		Group_029 (4 verts)	-1	True	False	True	1	[New Material 1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 0x1 times]
		Group_001 (74 verts)	-1	True	False	True	1	[New Material 1 (UnityEngine.Material)] [New Material 1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 0x0 times] [WARNING: Object uses same material on multiple submeshes. This may produce poor results when used with multiple materials or fix out of bounds uvs.]
		Group_126 (25 verts)	-1	True	False	True	1	[New Material 2 (UnityEngine.Material)] [New Material 2 (UnityEngine.Material)] [New Material 2 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 2x9 times] [WARNING: Object uses same material on multiple submeshes. This may produce poor results when used with multiple materials or fix out of bounds uvs.]
		Group_084 (25 verts)	-1	True	False	True	1	[New Material 2 (UnityEngine.Material)] [New Material 2 (UnityEngine.Material)] [New Material 2 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 2x9 times] [WARNING: Object uses same material on multiple submeshes. This may produce poor results when used with multiple materials or fix out of bounds uvs.]
		Group_078 (25 verts)	-1	True	False	True	1	[New Material 2 (UnityEngine.Material)] [New Material 2 (UnityEngine.Material)] [New Material 2 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 2x9 times] [WARNING: Object uses same material on multiple submeshes. This may produce poor results when used with multiple materials or fix out of bounds uvs.]
		Group_014 (74 verts)	-1	True	False	True	1	[New Material 1 (UnityEngine.Material)] [New Material 1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 0x0 times] [WARNING: Object uses same material on multiple submeshes. This may produce poor results when used with multiple materials or fix out of bounds uvs.]
		Group_028 (4 verts)	-1	True	False	True	1	[New Material 1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 0x1 times]
		Group_054 (4 verts)	-1	True	False	True	1	[New Material (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 0x1 times]
		Group_019 (24 verts)	-1	True	False	True	1	[New Material 1 (UnityEngine.Material)] [New Material 1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 0x3 times] [WARNING: Object uses same material on multiple submeshes. This may produce poor results when used with multiple materials or fix out of bounds uvs.]
		Group_052 (18 verts)	-1	True	False	True	1	[New Material (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 17x0 times]
		Group_009 (4 verts)	-1	True	False	True	1	[New Material 1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 0x1 times]
		Group_090 (25 verts)	-1	True	False	True	1	[New Material 2 (UnityEngine.Material)] [New Material 2 (UnityEngine.Material)] [New Material 2 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 2x9 times] [WARNING: Object uses same material on multiple submeshes. This may produce poor results when used with multiple materials or fix out of bounds uvs.]
		fisher (448 verts)	-1	True	False	True	1	[fisher (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 2x0 times]
		Group_032 (4 verts)	-1	True	False	True	1	[New Material 1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 0x1 times]
		Option2 (506 verts)	-1	True	False	True	4	[Material3 (UnityEngine.Material)] [Material8 (UnityEngine.Material)] [Material18 (UnityEngine.Material)] [window02 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 29x18 times]
		PlantPot_D (52 verts)	-1	True	False	True	2	[Mud (UnityEngine.Material)] [Atlas (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 0x0 times]
		Option2 (506 verts)	-1	True	False	True	4	[Material3 (UnityEngine.Material)] [Material8 (UnityEngine.Material)] [Material18 (UnityEngine.Material)] [window02 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 29x18 times]
		Option2 (506 verts)	-1	True	False	True	4	[Material3 (UnityEngine.Material)] [Material8 (UnityEngine.Material)] [Material18 (UnityEngine.Material)] [window02 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 29x18 times]
		Option2 (506 verts)	-1	True	False	True	4	[Material3 (UnityEngine.Material)] [Material8 (UnityEngine.Material)] [Material18 (UnityEngine.Material)] [window02 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 29x18 times]
		Box01 (2) (1294 verts)	-1	True	False	True	1	[b2_mat (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 2x1 times]
		Option2 (506 verts)	-1	True	False	True	4	[Material3 (UnityEngine.Material)] [Material8 (UnityEngine.Material)] [Material18 (UnityEngine.Material)] [window02 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 29x18 times]
		fishing_boat (1388 verts)	-1	True	False	True	2	[fishing_boat (UnityEngine.Material)] [fisher (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 2x1 times]
		Group_057 (106 verts)	-1	True	False	True	1	[New Material (UnityEngine.Material)] [New Material (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 9x1 times] [WARNING: Object uses same material on multiple submeshes. This may produce poor results when used with multiple materials or fix out of bounds uvs.]
		Group_068 (4 verts)	-1	True	False	True	1	[New Material (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 0x1 times]
		Group_003 (4 verts)	-1	True	False	True	1	[New Material 1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 0x1 times]
		Group_027 (4 verts)	-1	True	False	True	1	[New Material 1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 0x1 times]
		Roundabout_B (374 verts)	-1	True	False	True	2	[Atlas (UnityEngine.Material)] [Grass (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 0x0 times]
		fishing_boat (1388 verts)	-1	True	False	True	2	[fishing_boat (UnityEngine.Material)] [fisher (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 2x1 times]
		fishing_boat (1388 verts)	-1	True	False	True	2	[fishing_boat (UnityEngine.Material)] [fisher (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 2x1 times]
		Group_018 (74 verts)	-1	True	False	True	1	[New Material 1 (UnityEngine.Material)] [New Material 1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 0x0 times] [WARNING: Object uses same material on multiple submeshes. This may produce poor results when used with multiple materials or fix out of bounds uvs.]
		PlantPot_D (52 verts)	-1	True	False	True	2	[Mud (UnityEngine.Material)] [Atlas (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 0x0 times]
		Option2 (506 verts)	-1	True	False	True	4	[Material3 (UnityEngine.Material)] [Material8 (UnityEngine.Material)] [Material18 (UnityEngine.Material)] [window02 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 29x18 times]
		Option2 (506 verts)	-1	True	False	True	4	[Material3 (UnityEngine.Material)] [Material8 (UnityEngine.Material)] [Material18 (UnityEngine.Material)] [window02 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 29x18 times]
		cornerterrace1c (3) (1100 verts)	-1	True	False	True	1	[cornerterrace1c_material (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 0x0 times]
		PlantPot_D (52 verts)	-1	True	False	True	2	[Mud (UnityEngine.Material)] [Atlas (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 0x0 times]
		Option2 (506 verts)	-1	True	False	True	4	[Material3 (UnityEngine.Material)] [Material8 (UnityEngine.Material)] [Material18 (UnityEngine.Material)] [window02 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 29x18 times]
		Roundabout_B (374 verts)	-1	True	False	True	2	[Atlas (UnityEngine.Material)] [Grass (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 0x0 times]
		PlantPot_D (52 verts)	-1	True	False	True	2	[Mud (UnityEngine.Material)] [Atlas (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 0x0 times]
		Group_039 (4 verts)	-1	True	False	True	1	[New Material 1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 0x1 times]
		Option2 (506 verts)	-1	True	False	True	4	[Material3 (UnityEngine.Material)] [Material8 (UnityEngine.Material)] [Material18 (UnityEngine.Material)] [window02 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 29x18 times]
		PlantPot_D (52 verts)	-1	True	False	True	2	[Mud (UnityEngine.Material)] [Atlas (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 0x0 times]
		Group_056 (18 verts)	-1	True	False	True	1	[New Material (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 17x0 times]
		PlantPot_D (52 verts)	-1	True	False	True	2	[Mud (UnityEngine.Material)] [Atlas (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 0x0 times]
		Option2 (506 verts)	-1	True	False	True	4	[Material3 (UnityEngine.Material)] [Material8 (UnityEngine.Material)] [Material18 (UnityEngine.Material)] [window02 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 29x18 times]
		Option2 (506 verts)	-1	True	False	True	4	[Material3 (UnityEngine.Material)] [Material8 (UnityEngine.Material)] [Material18 (UnityEngine.Material)] [window02 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 29x18 times]
		PlantPot_D (52 verts)	-1	True	False	True	2	[Mud (UnityEngine.Material)] [Atlas (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 0x0 times]
		fishing_boat (1388 verts)	-1	True	False	True	2	[fishing_boat (UnityEngine.Material)] [fisher (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 2x1 times]
		Roundabout_B (374 verts)	-1	True	False	True	2	[Atlas (UnityEngine.Material)] [Grass (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 0x0 times]
		PlantPot_D (52 verts)	-1	True	False	True	2	[Mud (UnityEngine.Material)] [Atlas (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 0x0 times]
		build_1 (49) (5783 verts)	-1	True	False	True	1	[b1_mat (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		Group_006 (4 verts)	-1	True	False	True	1	[New Material 1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 0x1 times]
		build_1 (12) (5783 verts)	-1	True	False	True	1	[b1_mat (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		Box02 (1538 verts)	-1	True	False	True	1	[b5_mat (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 6x2 times]
		PlantPot_D (52 verts)	-1	True	False	True	2	[Mud (UnityEngine.Material)] [Atlas (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 0x0 times]
		Group_060 (144 verts)	-1	True	False	True	1	[New Material (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 5x0 times]
		PlantPot_D (52 verts)	-1	True	False	True	2	[Mud (UnityEngine.Material)] [Atlas (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 0x0 times]
		Group_047 (4 verts)	-1	True	False	True	1	[New Material (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 0x1 times]
		cornerterrace1c (6) (1100 verts)	-1	True	False	True	1	[cornerterrace1c_material (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 0x0 times]
		Group_123 (25 verts)	-1	True	False	True	1	[New Material 2 (UnityEngine.Material)] [New Material 2 (UnityEngine.Material)] [New Material 2 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 2x9 times] [WARNING: Object uses same material on multiple submeshes. This may produce poor results when used with multiple materials or fix out of bounds uvs.]
		PlantPot_D (52 verts)	-1	True	False	True	2	[Mud (UnityEngine.Material)] [Atlas (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 0x0 times]
		PlantPot_D (52 verts)	-1	True	False	True	2	[Mud (UnityEngine.Material)] [Atlas (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 0x0 times]
		fisher (448 verts)	-1	True	False	True	1	[fisher (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 2x0 times]
		Group_108 (25 verts)	-1	True	False	True	1	[New Material 2 (UnityEngine.Material)] [New Material 2 (UnityEngine.Material)] [New Material 2 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 2x9 times] [WARNING: Object uses same material on multiple submeshes. This may produce poor results when used with multiple materials or fix out of bounds uvs.]
		Group_013 (74 verts)	-1	True	False	True	1	[New Material 1 (UnityEngine.Material)] [New Material 1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 0x0 times] [WARNING: Object uses same material on multiple submeshes. This may produce poor results when used with multiple materials or fix out of bounds uvs.]
		Group_129 (25 verts)	-1	True	False	True	1	[New Material 2 (UnityEngine.Material)] [New Material 2 (UnityEngine.Material)] [New Material 2 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 2x9 times] [WARNING: Object uses same material on multiple submeshes. This may produce poor results when used with multiple materials or fix out of bounds uvs.]
		build_1 (50) (5783 verts)	-1	True	False	True	1	[b1_mat (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		Group_010 (4 verts)	-1	True	False	True	1	[New Material 1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 0x1 times]
		Group_141 (25 verts)	-1	True	False	True	1	[New Material 2 (UnityEngine.Material)] [New Material 2 (UnityEngine.Material)] [New Material 2 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 2x9 times] [WARNING: Object uses same material on multiple submeshes. This may produce poor results when used with multiple materials or fix out of bounds uvs.]
		Group_064 (18 verts)	-1	True	False	True	1	[New Material (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 17x0 times]
		Option2 (506 verts)	-1	True	False	True	4	[Material3 (UnityEngine.Material)] [Material8 (UnityEngine.Material)] [Material18 (UnityEngine.Material)] [window02 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 29x18 times]
		Group_132 (25 verts)	-1	True	False	True	1	[New Material 2 (UnityEngine.Material)] [New Material 2 (UnityEngine.Material)] [New Material 2 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 2x9 times] [WARNING: Object uses same material on multiple submeshes. This may produce poor results when used with multiple materials or fix out of bounds uvs.]
		build_1 (25) (5783 verts)	-1	True	False	True	1	[b1_mat (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		Option2 (506 verts)	-1	True	False	True	4	[Material3 (UnityEngine.Material)] [Material8 (UnityEngine.Material)] [Material18 (UnityEngine.Material)] [window02 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 29x18 times]
